C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_511.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_511.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_511.jpg,-0.3,1,0,4.192389
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_580.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_580.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_580.jpg,-0.3598478,1,0,4.879534
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_648.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_648.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_648.jpg,-0.1921468,1,0,5.576964
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_715.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_715.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_715.jpg,0,1,0,6.494181
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_786.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_786.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_786.jpg,0,1,0,7.179711
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_855.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_855.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_855.jpg,0,1,0,8.08844
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_921.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_921.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_921.jpg,0,1,0,8.765414
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_56_989.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_56_989.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_56_989.jpg,0,1,0,9.661868
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_058.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_058.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_058.jpg,0,1,0,10.32958
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_129.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_129.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_129.jpg,0,1,0,11.21371
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_196.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_196.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_196.jpg,-0.15,1,0,11.98541
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_263.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_263.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_263.jpg,-0.3,1,0,12.41992
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_335.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_335.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_335.jpg,-0.4082348,1,0,13.04701
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_401.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_401.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_401.jpg,-0.2434696,1,0,13.9355
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_472.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_472.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_472.jpg,0,1,0,14.84756
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_541.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_541.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_541.jpg,-0.1,1,0,15.37494
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_610.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_610.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_610.jpg,-0.3,1,0,16.21474
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_683.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_683.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_683.jpg,-0.3620707,1,0,16.86333
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_755.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_755.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_755.jpg,-0.1285928,1,0,17.68372
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_825.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_825.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_825.jpg,0,1,0,18.29585
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_894.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_894.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_894.jpg,-0.05,1,0,19.11731
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_57_967.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_57_967.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_57_967.jpg,-0.2,1,0,19.71152
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_038.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_038.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_038.jpg,-0.2039682,1,0,20.48983
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_106.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_106.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_106.jpg,-0.01630507,1,0,21.09924
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_174.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_174.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_174.jpg,0,1,0,21.89472
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_241.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_241.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_241.jpg,0,1,0,22.476
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_307.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_307.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_307.jpg,-0.15,1,0,23.07017
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_378.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_378.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_378.jpg,-0.35,1,0,23.79449
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_450.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_450.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_450.jpg,-0.3443765,1,0,24.48472
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_523.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_523.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_523.jpg,-0.1627638,1,0,25.06324
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_590.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_590.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_590.jpg,0,1,0,25.81958
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_658.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_658.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_658.jpg,-0.15,1,0,26.38862
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_729.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_729.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_729.jpg,-0.35,1,0,27.10241
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_796.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_796.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_796.jpg,-0.3795991,1,0,27.59954
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_871.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_871.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_871.jpg,-0.1404652,1,0,28.34496
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_58_940.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_58_940.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_58_940.jpg,0,1,0,28.89543
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_008.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_008.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_008.jpg,0,1,0,29.44176
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_081.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_081.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_081.jpg,0,1,0,30.17076
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_150.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_150.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_150.jpg,0,1,0,30.19056
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_221.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_221.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_221.jpg,0,1,0,30.19044
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_290.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_290.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_290.jpg,0,1,0,30.19009
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_358.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_358.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_358.jpg,0,1,0,30.1901
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_431.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_431.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_431.jpg,-0.1,1,0,30.18742
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_501.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_501.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_501.jpg,-0.25,1,0,30.17471
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_570.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_570.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_570.jpg,-0.45,1,0,30.1518
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_642.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_642.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_642.jpg,-0.6000001,1,0,30.13381
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_714.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_714.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_714.jpg,-0.5835543,1,0,30.16217
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_782.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_782.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_782.jpg,-0.3994499,1,0,30.19413
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_854.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_854.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_854.jpg,-0.1450081,1,0,30.19483
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_922.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_922.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_922.jpg,0,1,0,30.18382
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_27_59_994.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_27_59_994.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_27_59_994.jpg,0,1,0,30.18949
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_065.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_065.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_065.jpg,0,1,0,30.18991
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_134.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_134.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_134.jpg,0,1,0,30.19027
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_200.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_200.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_200.jpg,0,0.8802761,0,30.17108
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_274.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_274.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_274.jpg,0,0.6400147,0,30.11003
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_340.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_340.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_340.jpg,0,0.500433,0,30.06523
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_407.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_407.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_407.jpg,0,0.6816977,0,30.09739
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_479.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_479.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_479.jpg,0,0.918013,0,30.16018
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_547.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_547.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_547.jpg,0,1,0,30.19049
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_620.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_620.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_620.jpg,0,1,0,30.19057
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_692.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_692.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_692.jpg,0,1,0,30.1903
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_764.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_764.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_764.jpg,0,1,0,30.19031
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_832.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_832.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_832.jpg,0,1,0,30.19043
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_903.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_903.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_903.jpg,0,1,0,30.19033
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_00_971.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_00_971.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_00_971.jpg,0,1,0,30.1903
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_043.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_043.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_043.jpg,0,1,0,30.19031
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_115.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_115.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_115.jpg,0,1,0,30.1903
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_182.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_182.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_182.jpg,0,1,0,30.19027
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_250.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_250.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_250.jpg,0,1,0,30.1903
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_322.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_322.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_322.jpg,0,1,0,30.19028
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_394.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_394.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_394.jpg,0,1,0,30.19052
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_466.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_466.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_466.jpg,-0.1,1,0,30.18764
C:\Users\sheng\Documents\windows_sim\collectData\IMG\center_2018_06_27_12_28_01_536.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\left_2018_06_27_12_28_01_536.jpg,C:\Users\sheng\Documents\windows_sim\collectData\IMG\right_2018_06_27_12_28_01_536.jpg,-0.3,1,0,30.16926
